User ID,Exercise ID,Rating
44,106,4
45,106,2
46,106,5
47,106,3
48,106,3
49,106,4
50,106,3
51,106,3
52,106,1
53,106,5
54,106,2
55,106,2
56,106,5
57,106,5
58,106,4
59,106,5
60,106,5
61,106,5
62,106,4
63,106,4
64,106,5
65,106,3
66,106,2
67,106,2
68,106,5
69,106,5
70,106,4
71,106,3
72,106,5
73,106,5
74,106,2
75,106,3
76,106,5
77,106,5
78,106,1
79,106,2
80,106,4
81,106,4
82,106,5
83,106,4
84,106,2
85,106,3
86,106,5
87,106,5
88,106,2
89,106,2
90,106,5
91,106,2
92,106,4
93,106,3
94,106,1
95,106,2
96,106,2
97,106,3
98,106,5
99,106,3
100,106,4
101,106,5
102,106,5
103,106,2
104,106,1
105,106,5
106,106,5
107,106,3
108,106,2
109,106,5
110,106,5
111,106,4
112,106,3
113,106,4
114,106,5
115,106,5
116,106,4
117,106,5
118,106,5
119,106,4
120,106,4
121,106,3
122,106,2
123,106,3
124,106,5
125,106,3
126,106,4
127,106,3
128,106,3
129,106,5
130,106,3
131,106,3
132,106,5
133,106,3
134,106,2
135,106,5
136,106,5
137,106,4
138,106,3
139,106,4
140,106,3
141,106,1
142,106,3
143,106,4
144,106,3
145,106,5
146,106,3
147,106,3
148,106,3
149,106,3
150,106,4
151,106,5
152,106,3
153,106,4
154,106,2
155,106,4
156,106,3
157,106,4
158,106,2
159,106,3
160,106,1
161,106,5
162,106,3
163,106,4
164,106,2
165,106,5
166,106,1
167,106,3
168,106,2
169,106,1
170,106,2
171,106,3
172,106,4
173,106,3
174,106,4
175,106,3
176,106,5
177,106,3
178,106,5
179,106,2
180,106,5
181,106,4
182,106,2
183,106,3
184,106,5
185,106,4
186,106,2
187,106,4
188,106,4
189,106,1
190,106,5
191,106,3
192,106,4
193,106,4
194,106,2
195,106,2
196,106,3
197,106,3
198,106,5
199,106,3
200,106,1
201,106,2
202,106,2
203,106,2
204,106,3
205,106,4
206,106,4
207,106,3
208,106,1
209,106,3
210,106,4
211,106,4
212,106,5
213,106,4
214,106,4
215,106,3
216,106,5
217,106,2
218,106,3
219,106,2
220,106,5
221,106,4
222,106,1
223,106,4
224,106,3
225,106,5
226,106,3
227,106,3
228,106,4
229,106,3
230,106,3
231,106,3
232,106,4
233,106,2
234,106,5
235,106,3
236,106,2
237,106,3
238,106,4
239,106,3
240,106,4
241,106,5
242,106,5
243,106,3
244,106,5
245,106,5
246,106,5
247,106,2
248,106,4
249,106,2
250,106,2
1,107,4
2,107,2
3,107,5
4,107,4
5,107,3
6,107,5
7,107,5
8,107,2
9,107,3
10,107,2
11,107,5
12,107,3
13,107,4
14,107,2
15,107,5
16,107,2
17,107,4
18,107,4
19,107,4
20,107,3
21,107,5
22,107,4
23,107,5
24,107,2
25,107,4
26,107,5
27,107,3
28,107,3
29,107,4
30,107,4
31,107,3
32,107,4
33,107,4
34,107,3
35,107,4
36,107,5
37,107,1
38,107,5
39,107,4
40,107,5
41,107,4
42,107,2
43,107,2
44,107,4
45,107,3
46,107,4
47,107,2
48,107,3
49,107,4
50,107,4
51,107,2
52,107,4
53,107,5
54,107,3
55,107,1
56,107,4
57,107,5
58,107,5
59,107,4
60,107,4
61,107,4
62,107,3
63,107,3
64,107,4
65,107,2
66,107,2
67,107,3
68,107,4
69,107,5
70,107,4
71,107,3
72,107,5
73,107,4
74,107,4
75,107,3
76,107,5
77,107,5
78,107,3
79,107,2
80,107,4
81,107,2
82,107,5
83,107,3
84,107,4
85,107,3
86,107,5
87,107,4
88,107,2
89,107,1
90,107,5
91,107,3
92,107,5
93,107,1
94,107,2
95,107,2
96,107,3
97,107,2
98,107,3
99,107,3
100,107,1
101,107,5
102,107,5
103,107,4
104,107,4
105,107,5
106,107,4
107,107,3
108,107,3
109,107,4
110,107,5
111,107,3
112,107,3
113,107,2
114,107,2
115,107,4
116,107,2
117,107,5
118,107,4
119,107,5
120,107,5
121,107,3
122,107,4
123,107,3
124,107,2
125,107,4
126,107,4
127,107,2
128,107,2
129,107,4
130,107,2
131,107,3
132,107,4
133,107,2
134,107,2
135,107,5
136,107,4
137,107,4
138,107,3
139,107,5
140,107,4
141,107,3
142,107,1
143,107,4
144,107,1
145,107,4
146,107,1
147,107,2
148,107,4
149,107,1
150,107,5
151,107,5
152,107,3
153,107,2
154,107,3
155,107,5
156,107,3
157,107,5
158,107,5
159,107,5
160,107,2
161,107,5
162,107,2
163,107,4
164,107,3
165,107,5
166,107,2
167,107,3
168,107,5
169,107,3
170,107,3
171,107,3
172,107,4
173,107,1
174,107,5
175,107,3
176,107,4
177,107,3
178,107,4
179,107,2
180,107,5
181,107,3
182,107,2
183,107,3
184,107,4
185,107,4
186,107,2
187,107,3
188,107,4
189,107,3
190,107,5
191,107,1
192,107,5
193,107,5
194,107,3
195,107,3
196,107,4
197,107,2
198,107,5
199,107,3
200,107,4
201,107,2
202,107,3
203,107,3
204,107,3
205,107,3
206,107,1
207,107,2
208,107,2
209,107,3
210,107,4
211,107,2
212,107,5
213,107,5
214,107,4
215,107,3
216,107,4
217,107,2
218,107,3
219,107,3
220,107,5
221,107,3
222,107,3
223,107,5
224,107,3
225,107,4
226,107,3
227,107,2
228,107,3
229,107,3
230,107,2
231,107,3
232,107,4
233,107,2
234,107,5
235,107,3
236,107,3
237,107,1
238,107,4
239,107,3
240,107,3
241,107,4
242,107,4
243,107,5
244,107,5
245,107,5
246,107,5
247,107,2
248,107,4
249,107,3
250,107,2
1,108,4
2,108,3
3,108,5
4,108,5
5,108,4
6,108,5
7,108,4
8,108,1
9,108,3
10,108,2
11,108,5
12,108,3
13,108,4
14,108,3
15,108,4
16,108,3
17,108,4
18,108,4
19,108,5
20,108,3
21,108,4
22,108,2
23,108,4
24,108,2
25,108,3
26,108,3
27,108,4
28,108,2
29,108,5
30,108,5
31,108,4
32,108,3
33,108,2
34,108,1
35,108,4
36,108,5
37,108,2
38,108,5
39,108,2
40,108,4
41,108,3
42,108,2
43,108,3
44,108,5
45,108,3
46,108,3
47,108,1
48,108,3
49,108,5
50,108,4
51,108,3
52,108,2
53,108,5
54,108,3
55,108,3
56,108,5
57,108,5
58,108,4
59,108,4
60,108,5
61,108,4
62,108,2
63,108,4
64,108,5
65,108,3
66,108,3
67,108,4
68,108,5
69,108,5
70,108,3
71,108,2
72,108,4
73,108,4
74,108,4
75,108,3
76,108,4
77,108,4
78,108,4
79,108,3
80,108,4
81,108,4
82,108,4
83,108,3
84,108,1
85,108,1
86,108,5
87,108,5
88,108,1
89,108,3
90,108,4
91,108,3
92,108,5
93,108,2
94,108,4
95,108,2
96,108,4
97,108,2
98,108,2
99,108,2
100,108,4
101,108,4
102,108,4
103,108,3
104,108,5
105,108,4
106,108,5
107,108,2
108,108,3
109,108,5
110,108,4
111,108,1
112,108,2
113,108,3
114,108,1
115,108,5
116,108,3
117,108,2
118,108,4
119,108,4
120,108,4
121,108,3
122,108,2
123,108,3
124,108,3
125,108,2
126,108,5
127,108,4
128,108,3
129,108,4
130,108,4
131,108,3
132,108,5
133,108,1
134,108,1
135,108,4
136,108,5
137,108,4
138,108,3
139,108,4
140,108,3
141,108,3
142,108,3
143,108,5
144,108,3
145,108,5
146,108,2
147,108,3
148,108,5
149,108,3
150,108,4
151,108,4
152,108,3
153,108,2
154,108,3
155,108,5
156,108,2
157,108,5
158,108,4
159,108,3
160,108,4
161,108,4
162,108,2
163,108,4
164,108,2
165,108,4
166,108,2
167,108,3
168,108,5
169,108,2
170,108,1
171,108,2
172,108,3
173,108,3
174,108,4
175,108,3
176,108,3
177,108,2
178,108,5
179,108,2
180,108,5
181,108,4
182,108,3
183,108,3
184,108,5
185,108,4
186,108,2
187,108,1
188,108,4
189,108,3
190,108,4
191,108,2
192,108,5
193,108,5
194,108,1
195,108,2
196,108,3
197,108,1
198,108,5
199,108,1
200,108,3
201,108,3
202,108,1
203,108,2
204,108,3
205,108,4
206,108,1
207,108,3
208,108,3
209,108,3
210,108,5
211,108,2
212,108,5
213,108,4
214,108,5
215,108,3
216,108,4
217,108,2
218,108,3
219,108,2
220,108,4
221,108,2
222,108,3
223,108,4
224,108,1
225,108,4
226,108,2
227,108,3
228,108,3
229,108,2
230,108,3
231,108,3
232,108,5
233,108,3
234,108,5
235,108,1
236,108,3
237,108,3
238,108,1
239,108,2
240,108,4
241,108,5
242,108,5
243,108,3
244,108,4
245,108,5
246,108,4
247,108,2
248,108,4
249,108,3
250,108,2
1,109,5
2,109,2
3,109,5
4,109,3
5,109,2
6,109,4
7,109,5
8,109,2
9,109,3
10,109,3
11,109,5
12,109,1
13,109,5
14,109,3
15,109,4
16,109,3
17,109,5
18,109,3
19,109,5
20,109,4
21,109,5
22,109,4
23,109,4
24,109,4
25,109,3
26,109,5
27,109,4
28,109,1
29,109,4
30,109,4
31,109,2
32,109,3
33,109,3
34,109,2
35,109,5
36,109,4
37,109,3
38,109,5
39,109,4
40,109,5
41,109,1
42,109,3
43,109,2
44,109,5
45,109,4
46,109,3
47,109,3
48,109,1
49,109,5
50,109,5
51,109,1
52,109,4
53,109,5
54,109,3
55,109,3
56,109,5
57,109,5
58,109,5
59,109,5
60,109,5
61,109,4
62,109,4
63,109,3
64,109,5
65,109,3
66,109,3
67,109,3
68,109,5
69,109,5
70,109,2
71,109,3
72,109,5
73,109,4
74,109,3
75,109,3
76,109,5
77,109,4
78,109,4
79,109,3
80,109,5
81,109,2
82,109,5
83,109,2
84,109,3
85,109,3
86,109,5
87,109,5
88,109,1
89,109,2
90,109,5
91,109,2
92,109,4
93,109,3
94,109,2
95,109,1
96,109,1
97,109,2
98,109,4
99,109,3
100,109,4
101,109,5
102,109,5
103,109,1
104,109,3
105,109,5
106,109,4
107,109,3
108,109,3
109,109,4
110,109,5
111,109,1
112,109,1
113,109,1
114,109,4
115,109,4
116,109,1
117,109,1
118,109,4
119,109,4
120,109,5
121,109,3
122,109,3
123,109,2
124,109,4
125,109,3
126,109,5
127,109,2
128,109,3
129,109,5
130,109,4
131,109,3
132,109,5
133,109,4
134,109,2
135,109,4
136,109,5
137,109,5
138,109,2
139,109,4
140,109,3
141,109,2
142,109,1
143,109,4
144,109,2
145,109,5
146,109,3
147,109,2
148,109,5
149,109,1
150,109,4
151,109,5
152,109,3
153,109,1
154,109,2
155,109,5
156,109,1
157,109,4
158,109,3
159,109,3
160,109,3
161,109,5
162,109,3
163,109,5
164,109,4
165,109,4
166,109,2
167,109,2
168,109,2
169,109,3
170,109,3
171,109,1
172,109,3
173,109,1
174,109,5
175,109,3
176,109,3
177,109,1
178,109,5
179,109,3
180,109,4
181,109,4
182,109,2
183,109,4
184,109,4
185,109,3
186,109,2
187,109,3
188,109,5
189,109,1
190,109,5
191,109,4
192,109,4
193,109,4
194,109,3
195,109,3
196,109,1
197,109,3
198,109,5
199,109,3
200,109,3
201,109,3
202,109,4
203,109,1
204,109,3
205,109,3
206,109,4
207,109,3
208,109,3
209,109,2
210,109,5
211,109,3
212,109,4
213,109,5
214,109,5
215,109,3
216,109,5
217,109,2
218,109,3
219,109,2
220,109,4
221,109,4
222,109,2
223,109,4
224,109,4
225,109,5
226,109,3
227,109,1
228,109,2
229,109,3
230,109,2
231,109,2
232,109,4
233,109,1
234,109,4
235,109,3
236,109,1
237,109,2
238,109,3
239,109,1
240,109,4
241,109,5
242,109,5
243,109,3
244,109,5
245,109,5
246,109,4
247,109,3
248,109,5
249,109,1
250,109,1
1,110,5
2,110,3
3,110,5
4,110,3
5,110,1
6,110,5
7,110,5
8,110,3
9,110,4
10,110,3
11,110,5
12,110,2
13,110,4
14,110,1
15,110,4
16,110,4
17,110,4
18,110,1
19,110,5
20,110,3
21,110,4
22,110,3
23,110,5
24,110,4
25,110,2
26,110,4
27,110,5
28,110,3
29,110,4
30,110,5
31,110,5
32,110,3
33,110,3
34,110,2
35,110,4
36,110,5
37,110,3
38,110,4
39,110,1
40,110,4
41,110,3
42,110,3
43,110,3
44,110,5
45,110,3
46,110,4
47,110,4
48,110,1
49,110,4
50,110,2
51,110,1
52,110,4
53,110,5
54,110,3
55,110,3
56,110,5
57,110,4
58,110,4
59,110,5
60,110,5
61,110,5
62,110,4
63,110,4
64,110,4
65,110,2
66,110,1
67,110,2
68,110,5
69,110,4
70,110,4
71,110,3
72,110,4
73,110,4
74,110,4
75,110,3
76,110,4
77,110,5
78,110,4
79,110,1
80,110,4
81,110,4
82,110,5
83,110,2
84,110,3
85,110,3
86,110,4
87,110,5
88,110,3
89,110,1
90,110,5
91,110,2
92,110,4
93,110,3
94,110,2
95,110,4
96,110,4
97,110,2
98,110,3
99,110,1
100,110,1
101,110,5
102,110,5
103,110,2
104,110,3
105,110,4
106,110,4
107,110,1
108,110,2
109,110,4
110,110,5
111,110,3
112,110,4
113,110,5
114,110,2
115,110,4
116,110,3
117,110,2
118,110,5
119,110,4
120,110,5
121,110,3
122,110,4
123,110,3
124,110,4
125,110,3
126,110,5
127,110,2
128,110,1
129,110,4
130,110,4
131,110,3
132,110,4
133,110,1
134,110,1
135,110,5
136,110,5
137,110,5
138,110,3
139,110,5
140,110,4
141,110,3
142,110,4
143,110,5
144,110,2
145,110,4
146,110,2
147,110,1
148,110,2
149,110,1
150,110,5
151,110,5
152,110,3
153,110,3
154,110,2
155,110,5
156,110,3
157,110,4
158,110,2
159,110,3
160,110,3
161,110,5
162,110,2
163,110,5
164,110,2
165,110,4
166,110,3
167,110,3
168,110,3
169,110,3
170,110,3
171,110,2
172,110,1
173,110,2
174,110,5
175,110,3
176,110,3
177,110,3
178,110,5
179,110,2
180,110,5
181,110,1
182,110,2
183,110,2
184,110,5
185,110,2
186,110,1
187,110,4
188,110,5
189,110,3
190,110,5
191,110,2
192,110,4
193,110,4
194,110,2
195,110,2
196,110,3
197,110,3
198,110,4
199,110,2
200,110,3
201,110,1
202,110,4
203,110,2
204,110,2
205,110,4
206,110,2
207,110,3
208,110,3
209,110,2
210,110,4
211,110,1
212,110,4
213,110,5
214,110,4
215,110,1
216,110,4
217,110,2
218,110,2
219,110,2
220,110,5
221,110,2
222,110,3
223,110,4
224,110,2
225,110,4
226,110,3
227,110,2
228,110,3
229,110,1
230,110,2
231,110,3
232,110,5
233,110,4
234,110,5
235,110,2
236,110,3
237,110,2
238,110,3
239,110,1
240,110,4
241,110,5
242,110,5
243,110,1
244,110,4
245,110,4
246,110,4
247,110,3
248,110,5
249,110,3
250,110,1
1,111,5
2,111,3
3,111,5
4,111,2
5,111,4
6,111,4
7,111,5
8,111,2
9,111,2
10,111,3
11,111,5
12,111,2
13,111,5
14,111,2
15,111,4
16,111,4
17,111,5
18,111,2
19,111,5
20,111,3
21,111,4
22,111,2
23,111,4
24,111,1
25,111,4
26,111,3
27,111,3
28,111,4
29,111,5
30,111,4
31,111,3
32,111,4
33,111,4
34,111,1
35,111,5
36,111,4
37,111,2
38,111,5
39,111,2
40,111,5
41,111,3
42,111,3
43,111,2
44,111,4
45,111,4
46,111,1
47,111,4
48,111,2
49,111,5
50,111,4
51,111,3
52,111,3
53,111,4
54,111,4
55,111,3
56,111,5
57,111,4
58,111,5
59,111,5
60,111,5
61,111,5
62,111,5
63,111,3
64,111,5
65,111,3
66,111,2
67,111,5
68,111,5
69,111,4
70,111,3
71,111,3
72,111,5
73,111,5
74,111,3
75,111,2
76,111,5
77,111,4
78,111,3
79,111,2
80,111,5
81,111,3
82,111,5
83,111,2
84,111,3
85,111,1
86,111,5
87,111,4
88,111,2
89,111,3
90,111,5
91,111,3
92,111,5
93,111,3
94,111,1
95,111,1
96,111,4
97,111,3
98,111,3
99,111,1
100,111,2
101,111,5
102,111,4
103,111,4
104,111,3
105,111,5
106,111,5
107,111,3
108,111,3
109,111,4
110,111,4
111,111,4
112,111,3
113,111,3
114,111,3
115,111,4
116,111,3
117,111,3
118,111,5
119,111,4
120,111,5
121,111,3
122,111,1
123,111,3
124,111,4
125,111,2
126,111,4
127,111,5
128,111,1
129,111,4
130,111,2
131,111,3
132,111,4
133,111,3
134,111,2
135,111,5
136,111,4
137,111,5
138,111,2
139,111,5
140,111,2
141,111,4
142,111,3
143,111,4
144,111,3
145,111,4
146,111,3
147,111,3
148,111,5
149,111,4
150,111,4
151,111,4
152,111,3
153,111,2
154,111,1
155,111,4
156,111,3
157,111,4
158,111,4
159,111,2
160,111,4
161,111,4
162,111,3
163,111,4
164,111,3
165,111,4
166,111,1
167,111,1
168,111,2
169,111,3
170,111,3
171,111,1
172,111,2
173,111,3
174,111,4
175,111,3
176,111,1
177,111,3
178,111,5
179,111,3
180,111,5
181,111,3
182,111,3
183,111,4
184,111,4
185,111,2
186,111,2
187,111,3
188,111,5
189,111,3
190,111,4
191,111,2
192,111,5
193,111,4
194,111,4
195,111,1
196,111,1
197,111,3
198,111,4
199,111,2
200,111,2
201,111,3
202,111,2
203,111,3
204,111,4
205,111,3
206,111,1
207,111,3
208,111,1
209,111,2
210,111,4
211,111,4
212,111,5
213,111,5
214,111,5
215,111,2
216,111,5
217,111,2
218,111,3
219,111,1
220,111,4
221,111,3
222,111,1
223,111,4
224,111,2
225,111,5
226,111,2
227,111,3
228,111,4
229,111,1
230,111,3
231,111,3
232,111,5
233,111,3
234,111,4
235,111,3
236,111,3
237,111,2
238,111,1
239,111,3
240,111,2
241,111,5
242,111,5
243,111,3
244,111,5
245,111,5
246,111,5
247,111,2
248,111,4
249,111,3
250,111,3
1,112,2
2,112,1
3,112,3
4,112,5
5,112,5
6,112,3
7,112,3
8,112,4
9,112,4
10,112,5
11,112,2
12,112,2
13,112,2
14,112,1
15,112,1
16,112,4
17,112,1
18,112,4
19,112,3
20,112,4
21,112,2
22,112,5
23,112,3
24,112,4
25,112,4
26,112,5
27,112,4
28,112,5
29,112,3
30,112,3
31,112,4
32,112,4
33,112,4
34,112,1
35,112,1
36,112,1
37,112,4
38,112,2
39,112,5
40,112,1
41,112,4
42,112,5
43,112,2
44,112,3
45,112,5
46,112,4
47,112,5
48,112,1
49,112,2
50,112,4
51,112,5
52,112,5
53,112,3
54,112,5
55,112,1
56,112,2
57,112,3
58,112,3
59,112,2
60,112,2
61,112,3
62,112,5
63,112,4
64,112,1
65,112,2
66,112,2
67,112,5
68,112,3
69,112,2
70,112,5
71,112,1
72,112,3
73,112,2
74,112,5
75,112,2
76,112,3
77,112,2
78,112,4
79,112,1
80,112,3
81,112,5
82,112,3
83,112,4
84,112,5
85,112,1
86,112,1
87,112,3
88,112,2
89,112,1
90,112,3
91,112,1
92,112,1
93,112,2
94,112,4
95,112,5
96,112,5
97,112,1
98,112,5
99,112,1
100,112,5
101,112,1
102,112,3
103,112,5
104,112,5
105,112,3
106,112,3
107,112,1
108,112,2
109,112,3
110,112,3
111,112,5
112,112,5
113,112,5
114,112,4
115,112,1
116,112,5
117,112,4
118,112,2
119,112,3
120,112,1
121,112,1
122,112,4
123,112,2
124,112,5
125,112,5
126,112,2
127,112,5
128,112,1
129,112,1
130,112,5
131,112,1
132,112,2
133,112,4
134,112,2
135,112,3
136,112,2
137,112,3
138,112,5
139,112,2
140,112,5
141,112,4
142,112,5
143,112,1
144,112,2
145,112,2
146,112,5
147,112,1
148,112,5
149,112,4
150,112,3
151,112,3
152,112,2
153,112,5
154,112,2
155,112,2
156,112,1
157,112,2
158,112,5
159,112,5
160,112,5
161,112,3
162,112,2
163,112,2
164,112,5
165,112,1
166,112,4
167,112,2
168,112,4
169,112,1
170,112,2
171,112,2
172,112,4
173,112,1
174,112,1
175,112,1
176,112,4
177,112,2
178,112,2
179,112,1
180,112,3
181,112,4
182,112,1
183,112,5
184,112,3
185,112,5
186,112,1
187,112,5
188,112,2
189,112,1
190,112,2
191,112,5
192,112,3
193,112,3
194,112,5
195,112,1
196,112,5
197,112,2
198,112,2
199,112,1
200,112,5
201,112,1
202,112,4
203,112,1
204,112,5
205,112,4
206,112,5
207,112,2
208,112,1
209,112,1
210,112,1
211,112,5
212,112,3
213,112,2
214,112,3
215,112,1
216,112,2
217,112,4
218,112,1
219,112,1
220,112,3
221,112,5
222,112,1
223,112,3
224,112,5
225,112,2
226,112,2
227,112,1
228,112,4
229,112,2
230,112,2
231,112,5
232,112,3
233,112,4
234,112,3
235,112,1
236,112,1
237,112,1
238,112,5
239,112,2
240,112,4
241,112,3
242,112,1
243,112,4
244,112,1
245,112,3
246,112,2
247,112,2
248,112,3
249,112,1
250,112,1
1,113,5
2,113,3
3,113,4
4,113,3
5,113,2
6,113,5
7,113,5
8,113,2
9,113,4
10,113,2
11,113,5
12,113,2
13,113,5
14,113,1
15,113,5
16,113,3
17,113,4
18,113,1
19,113,5
20,113,4
21,113,5
22,113,5
23,113,5
24,113,3
25,113,4
26,113,5
27,113,3
28,113,1
29,113,5
30,113,5
31,113,3
32,113,5
33,113,2
34,113,3
35,113,5
36,113,5
37,113,5
38,113,4
39,113,5
40,113,4
41,113,3
42,113,4
43,113,3
44,113,5
45,113,1
46,113,4
47,113,2
48,113,2
49,113,5
50,113,2
51,113,2
52,113,2
53,113,5
54,113,4
55,113,3
56,113,4
57,113,4
58,113,5
59,113,4
60,113,5
61,113,4
62,113,3
63,113,5
64,113,5
65,113,3
66,113,3
67,113,3
68,113,4
69,113,5
70,113,4
71,113,2
72,113,4
73,113,5
74,113,2
75,113,3
76,113,5
77,113,5
78,113,4
79,113,1
80,113,5
81,113,1
82,113,4
83,113,1
84,113,3
85,113,2
86,113,5
87,113,5
88,113,3
89,113,1
90,113,4
91,113,2
92,113,5
93,113,2
94,113,4
95,113,4
96,113,3
97,113,3
98,113,4
99,113,3
100,113,4
101,113,5
102,113,5
103,113,4
104,113,4
105,113,4
106,113,4
107,113,2
108,113,3
109,113,5
110,113,5
111,113,1
112,113,1
113,113,4
114,113,4
115,113,5
116,113,1
117,113,4
118,113,5
119,113,4
120,113,5
121,113,3
122,113,4
123,113,3
124,113,3
125,113,3
126,113,4
127,113,5
128,113,1
129,113,5
130,113,2
131,113,3
132,113,4
133,113,4
134,113,2
135,113,5
136,113,4
137,113,5
138,113,5
139,113,4
140,113,4
141,113,5
142,113,1
143,113,5
144,113,3
145,113,5
146,113,3
147,113,2
148,113,3
149,113,4
150,113,5
151,113,4
152,113,3
153,113,1
154,113,1
155,113,5
156,113,2
157,113,4
158,113,5
159,113,4
160,113,3
161,113,5
162,113,1
163,113,4
164,113,2
165,113,4
166,113,3
167,113,3
168,113,4
169,113,2
170,113,1
171,113,3
172,113,4
173,113,2
174,113,5
175,113,3
176,113,4
177,113,3
178,113,4
179,113,1
180,113,5
181,113,2
182,113,3
183,113,4
184,113,5
185,113,4
186,113,2
187,113,4
188,113,5
189,113,3
190,113,5
191,113,4
192,113,4
193,113,5
194,113,4
195,113,2
196,113,1
197,113,3
198,113,5
199,113,3
200,113,1
201,113,3
202,113,3
203,113,3
204,113,3
205,113,2
206,113,3
207,113,2
208,113,1
209,113,3
210,113,5
211,113,2
212,113,4
213,113,5
214,113,5
215,113,1
216,113,4
217,113,3
218,113,1
219,113,1
220,113,4
221,113,4
222,113,2
223,113,4
224,113,3
225,113,4
226,113,3
227,113,2
228,113,3
229,113,3
230,113,3
231,113,3
232,113,5
233,113,4
234,113,4
235,113,1
236,113,3
237,113,3
238,113,4
239,113,2
240,113,3
241,113,5
242,113,4
243,113,3
244,113,4
245,113,4
246,113,4
247,113,2
248,113,5
249,113,1
250,113,2
1,114,3
2,114,1
3,114,3
4,114,4
5,114,4
6,114,1
7,114,3
8,114,5
9,114,5
10,114,5
11,114,2
12,114,2
13,114,1
14,114,2
15,114,1
16,114,4
17,114,3
18,114,5
19,114,3
20,114,4
21,114,2
22,114,4
23,114,3
24,114,4
25,114,4
26,114,4
27,114,5
28,114,4
29,114,3
30,114,2
31,114,5
32,114,5
33,114,5
34,114,1
35,114,3
36,114,3
37,114,4
38,114,3
39,114,5
40,114,3
41,114,5
42,114,5
43,114,1
44,114,3
45,114,5
46,114,5
47,114,5
48,114,2
49,114,2
50,114,4
51,114,5
52,114,5
53,114,2
54,114,4
55,114,2
56,114,3
57,114,2
58,114,3
59,114,2
60,114,2
61,114,2
62,114,5
63,114,5
64,114,3
65,114,1
66,114,1
67,114,5
68,114,3
69,114,1
70,114,4
71,114,1
72,114,3
73,114,2
74,114,4
75,114,1
76,114,2
77,114,3
78,114,5
79,114,2
80,114,3
81,114,4
82,114,3
83,114,4
84,114,5
85,114,2
86,114,3
87,114,3
88,114,1
89,114,2
90,114,3
91,114,1
92,114,3
93,114,2
94,114,5
95,114,4
96,114,4
97,114,1
98,114,4
99,114,1
100,114,5
101,114,1
102,114,3
103,114,4
104,114,4
105,114,2
106,114,3
107,114,1
108,114,1
109,114,2
110,114,1
111,114,4
112,114,5
113,114,5
114,114,5
115,114,2
116,114,5
117,114,5
118,114,3
119,114,3
120,114,3
121,114,2
122,114,5
123,114,1
124,114,4
125,114,5
126,114,2
127,114,4
128,114,2
129,114,2
130,114,5
131,114,1
132,114,2
133,114,5
134,114,2
135,114,2
136,114,1
137,114,3
138,114,4
139,114,2
140,114,5
141,114,4
142,114,5
143,114,3
144,114,1
145,114,2
146,114,4
147,114,1
148,114,4
149,114,4
150,114,3
151,114,3
152,114,2
153,114,5
154,114,1
155,114,1
156,114,1
157,114,2
158,114,5
159,114,5
160,114,5
161,114,1
162,114,1
163,114,2
164,114,5
165,114,3
166,114,4
167,114,1
168,114,5
169,114,1
170,114,1
171,114,1
172,114,5
173,114,1
174,114,1
175,114,1
176,114,5
177,114,2
178,114,3
179,114,1
180,114,1
181,114,5
182,114,2
183,114,4
184,114,3
185,114,4
186,114,1
187,114,5
188,114,2
189,114,1
190,114,2
191,114,5
192,114,3
193,114,3
194,114,5
195,114,1
196,114,4
197,114,2
198,114,3
199,114,1
200,114,4
201,114,1
202,114,5
203,114,2
204,114,5
205,114,4
206,114,5
207,114,2
208,114,2
209,114,2
210,114,3
211,114,5
212,114,1
213,114,1
214,114,2
215,114,2
216,114,3
217,114,5
218,114,2
219,114,2
220,114,2
221,114,4
222,114,2
223,114,2
224,114,4
225,114,2
226,114,1
227,114,1
228,114,5
229,114,1
230,114,1
231,114,4
232,114,3
233,114,4
234,114,3
235,114,2
236,114,2
237,114,1
238,114,4
239,114,1
240,114,5
241,114,1
242,114,2
243,114,4
244,114,3
245,114,3
246,114,1
247,114,1
248,114,2
249,114,1
250,114,1
1,115,1
2,115,2
3,115,3
4,115,4
5,115,4
6,115,3
7,115,1
8,115,4
9,115,4
10,115,5
11,115,3
12,115,1
13,115,1
14,115,1
15,115,2
16,115,5
17,115,2
18,115,4
19,115,3
20,115,5
21,115,3
22,115,5
23,115,1
24,115,4
25,115,4
26,115,4
27,115,4
28,115,4
29,115,2
30,115,3
31,115,5
32,115,5
33,115,5
34,115,1
35,115,2
36,115,2
37,115,5
38,115,2
39,115,5
40,115,3
41,115,5
42,115,5
43,115,2
44,115,3
45,115,4
46,115,5
47,115,4
48,115,1
49,115,1
50,115,5
51,115,4
52,115,5
53,115,3
54,115,4
55,115,1
56,115,3
57,115,1
58,115,3
59,115,1
60,115,2
61,115,3
62,115,5
63,115,5
64,115,2
65,115,1
66,115,2
67,115,4
68,115,1
69,115,2
70,115,4
71,115,1
72,115,3
73,115,2
74,115,5
75,115,2
76,115,3
77,115,3
78,115,5
79,115,2
80,115,3
81,115,4
82,115,2
83,115,5
84,115,4
85,115,2
86,115,2
87,115,1
88,115,1
89,115,1
90,115,1
91,115,1
92,115,1
93,115,1
94,115,4
95,115,5
96,115,5
97,115,2
98,115,4
99,115,2
100,115,4
101,115,2
102,115,3
103,115,5
104,115,4
105,115,2
106,115,2
107,115,1
108,115,1
109,115,1
110,115,3
111,115,4
112,115,4
113,115,4
114,115,4
115,115,2
116,115,4
117,115,5
118,115,2
119,115,1
120,115,2
121,115,1
122,115,5
123,115,1
